datetime,month,day_of_year,hour,GHI_Wm2,T_amb_C,pv_kWh_per_kWp
2020-02-18 19:11:00,2,49,19,0.0,3.66,0.0
2020-02-18 20:11:00,2,49,20,0.0,3.13,0.0
2020-02-18 21:11:00,2,49,21,0.0,2.6,0.0
2020-02-18 22:11:00,2,49,22,0.0,2.6,0.0
2020-02-18 23:11:00,2,49,23,0.0,2.6,0.0
2020-02-19 00:11:00,2,50,0,0.0,2.6,0.0
2020-02-19 01:11:00,2,50,1,0.0,2.6,0.0
2020-02-19 02:11:00,2,50,2,0.0,2.6,0.0
2020-02-19 03:11:00,2,50,3,0.0,2.6,0.0
2020-02-19 04:11:00,2,50,4,0.0,2.6,0.0
2020-02-19 05:11:00,2,50,5,0.0,2.6,0.0
2020-02-19 06:11:00,2,50,6,0.0,2.6,0.0
2020-02-19 07:11:00,2,50,7,0.0,2.6,0.0
2020-02-19 08:11:00,2,50,8,36.6,3.13,0.02037
2020-02-19 09:11:00,2,50,9,201.9,3.66,0.16889
2020-02-19 10:11:00,2,50,10,248.9,4.72,0.21136
2020-02-19 11:11:00,2,50,11,203.6,5.25,0.16836
2020-02-19 12:11:00,2,50,12,112.9,6.31,0.08478
2020-02-19 13:11:00,2,50,13,202.3,6.84,0.16623
2020-02-19 14:11:00,2,50,14,69.1,6.31,0.04654
2020-02-19 15:11:00,2,50,15,51.6,5.78,0.03205
2020-02-19 16:11:00,2,50,16,25.4,5.78,0.01174
2020-02-19 17:11:00,2,50,17,0.0,5.78,0.0
2020-02-19 18:11:00,2,50,18,0.0,6.84,0.0
2020-02-19 19:11:00,2,50,19,0.0,7.37,0.0
2020-02-19 20:11:00,2,50,20,0.0,7.9,0.0
2020-02-19 21:11:00,2,50,21,0.0,7.9,0.0
2020-02-19 22:11:00,2,50,22,0.0,7.9,0.0
2020-02-19 23:11:00,2,50,23,0.0,7.9,0.0
2020-02-20 00:11:00,2,51,0,0.0,7.9,0.0
2020-02-20 01:11:00,2,51,1,0.0,7.9,0.0
2020-02-20 02:11:00,2,51,2,0.0,7.9,0.0
2020-02-20 03:11:00,2,51,3,0.0,7.9,0.0
2020-02-20 04:11:00,2,51,4,0.0,7.9,0.0
2020-02-20 05:11:00,2,51,5,0.0,7.9,0.0
2020-02-20 06:11:00,2,51,6,0.0,7.9,0.0
2020-02-20 07:11:00,2,51,7,0.0,8.43,0.0
2020-02-20 08:11:00,2,51,8,9.6,7.9,0.00176
2020-02-20 09:11:00,2,51,9,22.7,7.9,0.00978
2020-02-20 10:11:00,2,51,10,45.5,7.37,0.02688
2020-02-20 11:11:00,2,51,11,103.2,4.72,0.07664
2020-02-20 12:11:00,2,51,12,327.4,3.66,0.28509
2020-02-20 13:11:00,2,51,13,285.7,3.66,0.24674
2020-02-20 14:11:00,2,51,14,734.4,3.66,0.65126
2020-02-20 15:11:00,2,51,15,559.3,4.19,0.49561
2020-02-20 16:11:00,2,51,16,290.8,4.19,0.2434
2020-02-20 17:11:00,2,51,17,0.0,3.66,0.0
2020-02-20 18:11:00,2,51,18,0.0,3.13,0.0
2020-02-20 19:11:00,2,51,19,0.0,3.13,0.0
2020-02-20 20:11:00,2,51,20,0.0,3.13,0.0
2020-02-20 21:11:00,2,51,21,0.0,3.13,0.0
2020-02-20 22:11:00,2,51,22,0.0,3.13,0.0
2020-02-20 23:11:00,2,51,23,0.0,3.66,0.0
2020-02-21 00:11:00,2,52,0,0.0,3.66,0.0
2020-02-21 01:11:00,2,52,1,0.0,4.19,0.0
2020-02-21 02:11:00,2,52,2,0.0,4.19,0.0
2020-02-21 03:11:00,2,52,3,0.0,4.19,0.0
2020-02-21 04:11:00,2,52,4,0.0,4.72,0.0
2020-02-21 05:11:00,2,52,5,0.0,4.72,0.0
2020-02-21 06:11:00,2,52,6,0.0,5.25,0.0
2020-02-21 07:11:00,2,52,7,0.0,5.78,0.0
2020-02-21 08:11:00,2,52,8,130.1,6.31,0.09993
2020-02-21 09:11:00,2,52,9,477.9,6.84,0.42079
2020-02-21 10:11:00,2,52,10,105.8,7.37,0.07831
2020-02-21 11:11:00,2,52,11,664.5,7.9,0.58324
2020-02-21 12:11:00,2,52,12,891.5,8.43,0.77357
2020-02-21 13:11:00,2,52,13,814.6,8.96,0.70891
2020-02-21 14:11:00,2,52,14,686.0,8.96,0.59921
2020-02-21 15:11:00,2,52,15,173.9,8.43,0.13978
2020-02-21 16:11:00,2,52,16,262.6,8.43,0.21474
2020-02-21 17:11:00,2,52,17,0.0,8.43,0.0
2020-02-21 18:11:00,2,52,18,0.0,8.43,0.0
2020-02-21 19:11:00,2,52,19,0.0,8.43,0.0
2020-02-21 20:11:00,2,52,20,0.0,8.43,0.0
2020-02-21 21:11:00,2,52,21,0.0,8.43,0.0
2020-02-21 22:11:00,2,52,22,0.0,8.43,0.0
2020-02-21 23:11:00,2,52,23,0.0,8.43,0.0
2020-02-22 00:11:00,2,53,0,0.0,8.43,0.0
2020-02-22 01:11:00,2,53,1,0.0,8.96,0.0
2020-02-22 02:11:00,2,53,2,0.0,9.49,0.0
2020-02-22 03:11:00,2,53,3,0.0,8.43,0.0
2020-02-22 04:11:00,2,53,4,0.0,7.9,0.0
2020-02-22 05:11:00,2,53,5,0.0,7.37,0.0
2020-02-22 06:11:00,2,53,6,0.0,6.31,0.0
2020-02-22 07:11:00,2,53,7,0.0,6.31,0.0
2020-02-22 08:11:00,2,53,8,279.0,5.78,0.23436
2020-02-22 09:11:00,2,53,9,340.0,5.25,0.29645
2020-02-22 10:11:00,2,53,10,639.8,5.25,0.56389
2020-02-22 11:11:00,2,53,11,817.3,5.25,0.71997
2020-02-22 12:11:00,2,53,12,157.1,5.78,0.12515
2020-02-22 13:11:00,2,53,13,582.2,5.78,0.51491
2020-02-22 14:11:00,2,53,14,540.7,5.25,0.47909
2020-02-22 15:11:00,2,53,15,523.2,5.25,0.46154
2020-02-22 16:11:00,2,53,16,125.0,4.72,0.09533
2020-02-22 17:11:00,2,53,17,0.0,4.72,0.0
2020-02-22 18:11:00,2,53,18,0.0,4.19,0.0
2020-02-22 19:11:00,2,53,19,0.0,4.72,0.0
2020-02-22 20:11:00,2,53,20,0.0,4.72,0.0
2020-02-22 21:11:00,2,53,21,0.0,4.19,0.0
2020-02-22 22:11:00,2,53,22,0.0,4.19,0.0
2020-02-22 23:11:00,2,53,23,0.0,4.19,0.0
2020-02-23 00:11:00,2,54,0,0.0,4.19,0.0
2020-02-23 01:11:00,2,54,1,0.0,4.19,0.0
2020-02-23 02:11:00,2,54,2,0.0,4.19,0.0
2020-02-23 03:11:00,2,54,3,0.0,3.66,0.0
2020-02-23 04:11:00,2,54,4,0.0,3.66,0.0
2020-02-23 05:11:00,2,54,5,0.0,3.13,0.0
2020-02-23 06:11:00,2,54,6,0.0,3.13,0.0
2020-02-23 07:11:00,2,54,7,0.0,3.13,0.0
2020-02-23 08:11:00,2,54,8,21.0,3.13,0.00882
2020-02-23 09:11:00,2,54,9,47.2,3.13,0.02887
2020-02-23 10:11:00,2,54,10,687.7,3.66,0.60531
2020-02-23 11:11:00,2,54,11,343.2,3.66,0.29953
2020-02-23 12:11:00,2,54,12,904.2,4.72,0.78996
2020-02-23 13:11:00,2,54,13,900.2,5.25,0.78884
2020-02-23 14:11:00,2,54,14,555.3,5.78,0.4902
2020-02-23 15:11:00,2,54,15,458.1,5.78,0.40195
2020-02-23 16:11:00,2,54,16,322.9,5.78,0.2703
2020-02-23 17:11:00,2,54,17,0.0,5.25,0.0
2020-02-23 18:11:00,2,54,18,0.0,4.72,0.0
2020-02-23 19:11:00,2,54,19,0.0,4.19,0.0
2020-02-23 20:11:00,2,54,20,0.0,3.66,0.0
2020-02-23 21:11:00,2,54,21,0.0,3.13,0.0
2020-02-23 22:11:00,2,54,22,0.0,3.13,0.0
2020-02-23 23:11:00,2,54,23,0.0,3.13,0.0
2020-02-24 00:11:00,2,55,0,0.0,3.13,0.0
2020-02-24 01:11:00,2,55,1,0.0,3.13,0.0
2020-02-24 02:11:00,2,55,2,0.0,2.6,0.0
2020-02-24 03:11:00,2,55,3,0.0,2.07,0.0
2020-02-24 04:11:00,2,55,4,0.0,2.07,0.0
2020-02-24 05:11:00,2,55,5,0.0,2.07,0.0
2020-02-24 06:11:00,2,55,6,0.0,1.01,0.0
2020-02-24 07:11:00,2,55,7,0.0,1.01,0.0
2020-02-24 08:11:00,2,55,8,13.1,1.01,0.00382
2020-02-24 09:11:00,2,55,9,44.6,1.01,0.02705
2020-02-24 10:11:00,2,55,10,29.7,1.01,0.0153
2020-02-24 11:11:00,2,55,11,85.7,1.54,0.06214
2020-02-24 12:11:00,2,55,12,127.6,2.07,0.09939
2020-02-24 13:11:00,2,55,13,613.3,3.66,0.5286
2020-02-24 14:11:00,2,55,14,348.4,6.31,0.2998
2020-02-24 15:11:00,2,55,15,126.9,7.9,0.09702
2020-02-24 16:11:00,2,55,16,262.1,6.84,0.21605
2020-02-24 17:11:00,2,55,17,0.0,5.25,0.0
2020-02-24 18:11:00,2,55,18,0.0,4.19,0.0
2020-02-24 19:11:00,2,55,19,0.0,4.19,0.0
2020-02-24 20:11:00,2,55,20,0.0,3.13,0.0
2020-02-24 21:11:00,2,55,21,0.0,3.13,0.0
2020-02-24 22:11:00,2,55,22,0.0,3.13,0.0
2020-02-24 23:11:00,2,55,23,0.0,3.13,0.0
2020-02-25 00:11:00,2,56,0,0.0,3.13,0.0
2020-02-25 01:11:00,2,56,1,0.0,3.13,0.0
2020-02-25 02:11:00,2,56,2,0.0,2.6,0.0
2020-02-25 03:11:00,2,56,3,0.0,2.6,0.0
2020-02-25 04:11:00,2,56,4,0.0,2.6,0.0
2020-02-25 05:11:00,2,56,5,0.0,2.07,0.0
2020-02-25 06:11:00,2,56,6,0.0,2.07,0.0
2020-02-25 07:11:00,2,56,7,0.0,2.07,0.0
2020-02-25 08:11:00,2,56,8,266.4,2.07,0.22562
2020-02-25 09:11:00,2,56,9,364.6,2.6,0.3199
2020-02-25 10:11:00,2,56,10,695.4,3.13,0.6114
2020-02-25 11:11:00,2,56,11,314.5,3.66,0.27213
2020-02-25 12:11:00,2,56,12,161.9,4.19,0.12996
2020-02-25 13:11:00,2,56,13,543.8,4.72,0.47693
2020-02-25 14:11:00,2,56,14,714.1,4.72,0.62353
2020-02-25 15:11:00,2,56,15,457.9,4.72,0.39979
2020-02-25 16:11:00,2,56,16,195.0,4.19,0.1576
2020-02-25 17:11:00,2,56,17,0.0,3.66,0.0
2020-02-25 18:11:00,2,56,18,0.0,2.6,0.0
2020-02-25 19:11:00,2,56,19,0.0,2.07,0.0
2020-02-25 20:11:00,2,56,20,0.0,1.54,0.0
2020-02-25 21:11:00,2,56,21,0.0,1.01,0.0
2020-02-25 22:11:00,2,56,22,0.0,1.01,0.0
2020-02-25 23:11:00,2,56,23,0.0,1.01,0.0
2020-02-26 00:11:00,2,57,0,0.0,1.01,0.0
2020-02-26 01:11:00,2,57,1,0.0,1.01,0.0
2020-02-26 02:11:00,2,57,2,0.0,1.01,0.0
2020-02-26 03:11:00,2,57,3,0.0,0.48,0.0
2020-02-26 04:11:00,2,57,4,0.0,0.48,0.0
2020-02-26 05:11:00,2,57,5,0.0,0.48,0.0
2020-02-26 06:11:00,2,57,6,0.0,0.48,0.0
2020-02-26 07:11:00,2,57,7,0.0,-0.04,0.0
2020-02-26 08:11:00,2,57,8,299.8,-0.04,0.25872
2020-02-26 09:11:00,2,57,9,595.1,1.01,0.5294
2020-02-26 10:11:00,2,57,10,820.8,2.6,0.72222
2020-02-26 11:11:00,2,57,11,873.3,4.19,0.76102
2020-02-26 12:11:00,2,57,12,845.0,4.72,0.73709
2020-02-26 13:11:00,2,57,13,906.7,5.25,0.7857
2020-02-26 14:11:00,2,57,14,809.8,5.78,0.70539
2020-02-26 15:11:00,2,57,15,398.8,5.25,0.3476
2020-02-26 16:11:00,2,57,16,208.0,4.72,0.16926
2020-02-26 17:11:00,2,57,17,0.0,3.66,0.0
2020-02-26 18:11:00,2,57,18,0.0,2.6,0.0
2020-02-26 19:11:00,2,57,19,0.0,1.54,0.0
2020-02-26 20:11:00,2,57,20,0.0,1.01,0.0
2020-02-26 21:11:00,2,57,21,0.0,1.01,0.0
2020-02-26 22:11:00,2,57,22,0.0,0.48,0.0
2020-02-26 23:11:00,2,57,23,0.0,0.48,0.0
2020-02-27 00:11:00,2,58,0,0.0,0.48,0.0
2020-02-27 01:11:00,2,58,1,0.0,1.01,0.0
2020-02-27 02:11:00,2,58,2,0.0,1.01,0.0
2020-02-27 03:11:00,2,58,3,0.0,0.48,0.0
2020-02-27 04:11:00,2,58,4,0.0,0.48,0.0
2020-02-27 05:11:00,2,58,5,0.0,0.48,0.0
2020-02-27 06:11:00,2,58,6,0.0,0.48,0.0
2020-02-27 07:11:00,2,58,7,0.0,0.48,0.0
2020-02-27 08:11:00,2,58,8,310.0,0.48,0.26716
2020-02-27 09:11:00,2,58,9,574.4,1.54,0.50903
2020-02-27 10:11:00,2,58,10,836.6,2.6,0.73581
2020-02-27 11:11:00,2,58,11,965.6,3.66,0.83997
2020-02-27 12:11:00,2,58,12,899.5,4.72,0.78397
2020-02-27 13:11:00,2,58,13,521.3,5.25,0.45917
2020-02-27 14:11:00,2,58,14,805.6,5.78,0.70552
2020-02-27 15:11:00,2,58,15,614.7,5.78,0.53967
2020-02-27 16:11:00,2,58,16,354.6,5.25,0.29837
2020-02-27 17:11:00,2,58,17,7.9,4.72,0.00099
2020-02-27 18:11:00,2,58,18,0.0,3.66,0.0
2020-02-27 19:11:00,2,58,19,0.0,3.13,0.0
2020-02-27 20:11:00,2,58,20,0.0,2.6,0.0
2020-02-27 21:11:00,2,58,21,0.0,2.07,0.0
2020-02-27 22:11:00,2,58,22,0.0,2.07,0.0
2020-02-27 23:11:00,2,58,23,0.0,2.07,0.0
2020-02-28 00:11:00,2,59,0,0.0,2.07,0.0
2020-02-28 01:11:00,2,59,1,0.0,1.54,0.0
2020-02-28 02:11:00,2,59,2,0.0,1.54,0.0
2020-02-28 03:11:00,2,59,3,0.0,1.54,0.0
2020-02-28 04:11:00,2,59,4,0.0,1.54,0.0
2020-02-28 05:11:00,2,59,5,0.0,1.54,0.0
2020-02-28 06:11:00,2,59,6,0.0,1.54,0.0
2020-02-28 07:11:00,2,59,7,0.0,2.6,0.0
2020-02-28 08:11:00,2,59,8,32.3,2.6,0.01715
2020-02-28 09:11:00,2,59,9,57.7,3.13,0.03758
2020-02-28 10:11:00,2,59,10,97.0,3.13,0.07174
2020-02-28 11:11:00,2,59,11,103.2,3.13,0.07721
2020-02-28 12:11:00,2,59,12,69.9,3.13,0.04804
2020-02-28 13:11:00,2,59,13,62.1,3.13,0.04131
2020-02-28 14:11:00,2,59,14,79.6,2.07,0.05668
2020-02-28 15:11:00,2,59,15,78.7,2.07,0.0559
2020-02-28 16:11:00,2,59,16,102.9,2.6,0.07676
2020-02-28 17:11:00,2,59,17,2.6,4.19,0.0
2020-02-28 18:11:00,2,59,18,0.0,5.25,0.0
2020-02-28 19:11:00,2,59,19,0.0,7.37,0.0
2020-02-28 20:11:00,2,59,20,0.0,7.9,0.0
2020-02-28 21:11:00,2,59,21,0.0,7.9,0.0
2020-02-28 22:11:00,2,59,22,0.0,7.9,0.0
2020-02-28 23:11:00,2,59,23,0.0,7.9,0.0
2020-02-29 00:11:00,2,60,0,0.0,7.9,0.0
2020-02-29 01:11:00,2,60,1,0.0,7.9,0.0
2020-02-29 02:11:00,2,60,2,0.0,7.9,0.0
2020-02-29 03:11:00,2,60,3,0.0,7.9,0.0
2020-02-29 04:11:00,2,60,4,0.0,8.43,0.0
2020-02-29 05:11:00,2,60,5,0.0,8.43,0.0
2020-02-29 06:11:00,2,60,6,0.0,8.96,0.0
2020-02-29 07:11:00,2,60,7,0.0,6.84,0.0
2020-02-29 08:11:00,2,60,8,21.0,4.72,0.00875
2020-02-29 09:11:00,2,60,9,63.8,4.72,0.04244
2020-02-29 10:11:00,2,60,10,135.3,4.72,0.10564
2020-02-29 11:11:00,2,60,11,755.9,4.72,0.65901
2020-02-29 12:11:00,2,60,12,855.1,5.25,0.74015
2020-02-29 13:11:00,2,60,13,944.8,5.78,0.8153
2020-02-29 14:11:00,2,60,14,843.7,5.25,0.73914
2020-02-29 15:11:00,2,60,15,631.3,5.25,0.55609
2020-02-29 16:11:00,2,60,16,368.5,4.72,0.31207
2020-02-29 17:11:00,2,60,17,32.1,4.19,0.01411
2020-02-29 18:11:00,2,60,18,0.0,3.66,0.0
2020-02-29 19:11:00,2,60,19,0.0,3.13,0.0
2020-02-29 20:11:00,2,60,20,0.0,2.6,0.0
2020-02-29 21:11:00,2,60,21,0.0,2.6,0.0
2020-02-29 22:11:00,2,60,22,0.0,4.19,0.0
2020-02-29 23:11:00,2,60,23,0.0,4.72,0.0
2020-03-01 00:11:00,3,61,0,0.0,4.72,0.0
2020-03-01 01:11:00,3,61,1,0.0,4.19,0.0
2020-03-01 02:11:00,3,61,2,0.0,4.19,0.0
2020-03-01 03:11:00,3,61,3,0.0,3.66,0.0
2020-03-01 04:11:00,3,61,4,0.0,3.66,0.0
2020-03-01 05:11:00,3,61,5,0.0,3.13,0.0
2020-03-01 06:11:00,3,61,6,0.0,3.13,0.0
2020-03-01 07:11:00,3,61,7,0.0,3.66,0.0
2020-03-01 08:11:00,3,61,8,341.0,3.66,0.29508
2020-03-01 09:11:00,3,61,9,589.8,4.19,0.52802
2020-03-01 10:11:00,3,61,10,836.6,4.72,0.74135
2020-03-01 11:11:00,3,61,11,960.5,5.78,0.84179
2020-03-01 12:11:00,3,61,12,672.0,6.31,0.59308
2020-03-01 13:11:00,3,61,13,348.8,6.31,0.30215
2020-03-01 14:11:00,3,61,14,279.6,6.31,0.23826
2020-03-01 15:11:00,3,61,15,250.7,5.78,0.2119
2020-03-01 16:11:00,3,61,16,223.0,5.25,0.18279
2020-03-01 17:11:00,3,61,17,26.9,4.72,0.01118
2020-03-01 18:11:00,3,61,18,0.0,3.66,0.0
2020-03-01 19:11:00,3,61,19,0.0,3.66,0.0
2020-03-01 20:11:00,3,61,20,0.0,3.13,0.0
2020-03-01 21:11:00,3,61,21,0.0,3.13,0.0
2020-03-01 22:11:00,3,61,22,0.0,3.13,0.0
2020-03-01 23:11:00,3,61,23,0.0,2.6,0.0
2020-03-02 00:11:00,3,62,0,0.0,2.6,0.0
2020-03-02 01:11:00,3,62,1,0.0,2.07,0.0
2020-03-02 02:11:00,3,62,2,0.0,2.07,0.0
2020-03-02 03:11:00,3,62,3,0.0,1.54,0.0
2020-03-02 04:11:00,3,62,4,0.0,1.01,0.0
2020-03-02 05:11:00,3,62,5,0.0,1.01,0.0
2020-03-02 06:11:00,3,62,6,0.0,0.48,0.0
2020-03-02 07:11:00,3,62,7,0.0,1.01,0.0
2020-03-02 08:11:00,3,62,8,179.2,1.54,0.1468
2020-03-02 09:11:00,3,62,9,222.2,3.13,0.18726
2020-03-02 10:11:00,3,62,10,810.5,4.19,0.70643
2020-03-02 11:11:00,3,62,11,392.5,5.25,0.34113
2020-03-02 12:11:00,3,62,12,469.1,6.31,0.40826
2020-03-02 13:11:00,3,62,13,376.4,6.31,0.32512
2020-03-02 14:11:00,3,62,14,135.8,6.31,0.10524
2020-03-02 15:11:00,3,62,15,212.8,5.78,0.17614
2020-03-02 16:11:00,3,62,16,317.7,5.25,0.26598
2020-03-02 17:11:00,3,62,17,9.6,4.72,0.00181
2020-03-02 18:11:00,3,62,18,0.0,3.66,0.0
2020-03-02 19:11:00,3,62,19,0.0,2.6,0.0
2020-03-02 20:11:00,3,62,20,0.0,2.6,0.0
2020-03-02 21:11:00,3,62,21,0.0,1.54,0.0
2020-03-02 22:11:00,3,62,22,0.0,1.54,0.0
2020-03-02 23:11:00,3,62,23,0.0,1.54,0.0
2020-03-03 00:11:00,3,63,0,0.0,1.54,0.0
2020-03-03 01:11:00,3,63,1,0.0,1.01,0.0
2020-03-03 02:11:00,3,63,2,0.0,1.54,0.0
2020-03-03 03:11:00,3,63,3,0.0,1.54,0.0
2020-03-03 04:11:00,3,63,4,0.0,1.54,0.0
2020-03-03 05:11:00,3,63,5,0.0,1.54,0.0
2020-03-03 06:11:00,3,63,6,0.0,1.54,0.0
2020-03-03 07:11:00,3,63,7,0.0,1.54,0.0
2020-03-03 08:11:00,3,63,8,46.3,2.6,0.02818
2020-03-03 09:11:00,3,63,9,202.7,3.66,0.16816
2020-03-03 10:11:00,3,63,10,606.8,4.72,0.52919
2020-03-03 11:11:00,3,63,11,336.5,5.78,0.28911
2020-03-03 12:11:00,3,63,12,458.8,6.31,0.39823
2020-03-03 13:11:00,3,63,13,399.3,7.37,0.3436
2020-03-03 14:11:00,3,63,14,791.8,7.9,0.67687
2020-03-03 15:11:00,3,63,15,587.0,7.9,0.50361
2020-03-03 16:11:00,3,63,16,358.6,7.37,0.29717
2020-03-03 17:11:00,3,63,17,24.8,6.84,0.01029
2020-03-03 18:11:00,3,63,18,0.0,5.25,0.0
2020-03-03 19:11:00,3,63,19,0.0,4.72,0.0
2020-03-03 20:11:00,3,63,20,0.0,4.19,0.0
2020-03-03 21:11:00,3,63,21,0.0,3.66,0.0
2020-03-03 22:11:00,3,63,22,0.0,3.13,0.0
2020-03-03 23:11:00,3,63,23,0.0,2.6,0.0
2020-03-04 00:11:00,3,64,0,0.0,2.07,0.0
2020-03-04 01:11:00,3,64,1,0.0,1.54,0.0
2020-03-04 02:11:00,3,64,2,0.0,1.01,0.0
2020-03-04 03:11:00,3,64,3,0.0,1.01,0.0
2020-03-04 04:11:00,3,64,4,0.0,0.48,0.0
2020-03-04 05:11:00,3,64,5,0.0,0.48,0.0
2020-03-04 06:11:00,3,64,6,0.0,0.48,0.0
2020-03-04 07:11:00,3,64,7,0.0,-0.04,0.0
2020-03-04 08:11:00,3,64,8,376.4,0.48,0.32394
2020-03-04 09:11:00,3,64,9,591.8,2.6,0.50899
2020-03-04 10:11:00,3,64,10,679.5,4.72,0.57403
2020-03-04 11:11:00,3,64,11,966.6,6.31,0.78322
2020-03-04 12:11:00,3,64,12,455.6,6.84,0.38478
2020-03-04 13:11:00,3,64,13,322.3,7.37,0.26963
2020-03-04 14:11:00,3,64,14,256.0,7.37,0.21096
2020-03-04 15:11:00,3,64,15,216.0,7.37,0.1758
2020-03-04 16:11:00,3,64,16,314.9,6.84,0.25784
2020-03-04 17:11:00,3,64,17,34.0,6.31,0.01607
2020-03-04 18:11:00,3,64,18,0.0,5.25,0.0
2020-03-04 19:11:00,3,64,19,0.0,3.66,0.0
2020-03-04 20:11:00,3,64,20,0.0,2.07,0.0
2020-03-04 21:11:00,3,64,21,0.0,1.01,0.0
2020-03-04 22:11:00,3,64,22,0.0,0.48,0.0
2020-03-04 23:11:00,3,64,23,0.0,0.48,0.0
2020-03-05 00:11:00,3,65,0,0.0,0.48,0.0
2020-03-05 01:11:00,3,65,1,0.0,1.01,0.0
2020-03-05 02:11:00,3,65,2,0.0,-0.04,0.0
2020-03-05 03:11:00,3,65,3,0.0,-1.63,0.0
2020-03-05 04:11:00,3,65,4,0.0,-2.69,0.0
2020-03-05 05:11:00,3,65,5,0.0,-2.69,0.0
2020-03-05 06:11:00,3,65,6,0.0,-2.69,0.0
2020-03-05 07:11:00,3,65,7,9.6,-2.69,0.00192
2020-03-05 08:11:00,3,65,8,354.3,-2.16,0.30696
2020-03-05 09:11:00,3,65,9,567.3,-0.04,0.49142
2020-03-05 10:11:00,3,65,10,836.0,1.54,0.69457
2020-03-05 11:11:00,3,65,11,980.4,2.6,0.79489
2020-03-05 12:11:00,3,65,12,217.4,4.19,0.17898
2020-03-05 13:11:00,3,65,13,670.9,5.25,0.56732
2020-03-05 14:11:00,3,65,14,688.4,5.25,0.58223
2020-03-05 15:11:00,3,65,15,627.5,5.25,0.53241
2020-03-05 16:11:00,3,65,16,373.2,5.25,0.30943
2020-03-05 17:11:00,3,65,17,38.8,4.19,0.01958
2020-03-05 18:11:00,3,65,18,0.0,3.13,0.0
2020-03-05 19:11:00,3,65,19,0.0,2.07,0.0
2020-03-05 20:11:00,3,65,20,0.0,1.01,0.0
2020-03-05 21:11:00,3,65,21,0.0,1.01,0.0
2020-03-05 22:11:00,3,65,22,0.0,0.48,0.0
2020-03-05 23:11:00,3,65,23,0.0,-0.57,0.0
2020-03-06 00:11:00,3,66,0,0.0,-1.63,0.0
2020-03-06 01:11:00,3,66,1,0.0,-1.63,0.0
2020-03-06 02:11:00,3,66,2,0.0,-1.63,0.0
2020-03-06 03:11:00,3,66,3,0.0,-1.63,0.0
2020-03-06 04:11:00,3,66,4,0.0,-1.1,0.0
2020-03-06 05:11:00,3,66,5,0.0,-0.57,0.0
2020-03-06 06:11:00,3,66,6,0.0,-1.1,0.0
2020-03-06 07:11:00,3,66,7,6.1,-2.16,0.00026
2020-03-06 08:11:00,3,66,8,382.6,-1.63,0.33026
2020-03-06 09:11:00,3,66,9,338.2,1.54,0.29128
2020-03-06 10:11:00,3,66,10,551.7,3.66,0.47069
2020-03-06 11:11:00,3,66,11,950.9,5.25,0.77364
2020-03-06 12:11:00,3,66,12,1018.0,6.31,0.81845
2020-03-06 13:11:00,3,66,13,923.2,6.84,0.75111
2020-03-06 14:11:00,3,66,14,317.5,7.37,0.26639
2020-03-06 15:11:00,3,66,15,152.9,7.9,0.11919
2020-03-06 16:11:00,3,66,16,146.0,7.9,0.11193
2020-03-06 17:11:00,3,66,17,17.5,6.84,0.00634
2020-03-06 18:11:00,3,66,18,0.0,5.25,0.0
2020-03-06 19:11:00,3,66,19,0.0,4.19,0.0
2020-03-06 20:11:00,3,66,20,0.0,3.13,0.0
2020-03-06 21:11:00,3,66,21,0.0,2.6,0.0
2020-03-06 22:11:00,3,66,22,0.0,2.6,0.0
2020-03-06 23:11:00,3,66,23,0.0,2.6,0.0
2020-03-07 00:11:00,3,67,0,0.0,2.6,0.0
2020-03-07 01:11:00,3,67,1,0.0,2.6,0.0
2020-03-07 02:11:00,3,67,2,0.0,2.07,0.0
2020-03-07 03:11:00,3,67,3,0.0,1.54,0.0
2020-03-07 04:11:00,3,67,4,0.0,1.54,0.0
2020-03-07 05:11:00,3,67,5,0.0,2.07,0.0
2020-03-07 06:11:00,3,67,6,0.0,3.13,0.0
2020-03-07 07:11:00,3,67,7,8.7,4.19,0.00138
2020-03-07 08:11:00,3,67,8,52.9,5.25,0.03322
2020-03-07 09:11:00,3,67,9,88.3,6.31,0.06312
2020-03-07 10:11:00,3,67,10,373.3,7.37,0.32109
2020-03-07 11:11:00,3,67,11,536.4,8.43,0.46386
2020-03-07 12:11:00,3,67,12,128.5,9.49,0.09708
2020-03-07 13:11:00,3,67,13,143.0,10.02,0.10966
2020-03-07 14:11:00,3,67,14,118.5,10.02,0.08813
2020-03-07 15:11:00,3,67,15,84.8,10.02,0.05896
2020-03-07 16:11:00,3,67,16,25.4,10.02,0.01147
2020-03-07 17:11:00,3,67,17,4.4,9.49,0.0
2020-03-07 18:11:00,3,67,18,0.0,8.96,0.0
2020-03-07 19:11:00,3,67,19,0.0,9.49,0.0
2020-03-07 20:11:00,3,67,20,0.0,9.49,0.0
2020-03-07 21:11:00,3,67,21,0.0,8.96,0.0
2020-03-07 22:11:00,3,67,22,0.0,8.96,0.0
2020-03-07 23:11:00,3,67,23,0.0,8.96,0.0
2020-03-08 00:11:00,3,68,0,0.0,8.96,0.0
2020-03-08 01:11:00,3,68,1,0.0,8.43,0.0
2020-03-08 02:11:00,3,68,2,0.0,8.43,0.0
2020-03-08 03:11:00,3,68,3,0.0,8.43,0.0
2020-03-08 04:11:00,3,68,4,0.0,7.9,0.0
2020-03-08 05:11:00,3,68,5,0.0,7.9,0.0
