datetime,month,hour,carbon_intensity_gCO2_kWh,region
2021-03-26 04:00:00,3,4,36.0,West Midlands
2021-03-26 05:00:00,3,5,37.0,West Midlands
2021-03-26 06:00:00,3,6,48.0,West Midlands
2021-03-26 07:00:00,3,7,65.0,West Midlands
2021-03-26 08:00:00,3,8,79.0,West Midlands
2021-03-26 09:00:00,3,9,92.0,West Midlands
2021-03-26 10:00:00,3,10,90.5,West Midlands
2021-03-26 11:00:00,3,11,83.5,West Midlands
2021-03-26 12:00:00,3,12,70.5,West Midlands
2021-03-26 13:00:00,3,13,59.5,West Midlands
2021-03-26 14:00:00,3,14,64.0,West Midlands
2021-03-26 15:00:00,3,15,80.0,West Midlands
2021-03-26 16:00:00,3,16,111.5,West Midlands
2021-03-26 17:00:00,3,17,131.0,West Midlands
2021-03-26 18:00:00,3,18,135.5,West Midlands
2021-03-26 19:00:00,3,19,162.0,West Midlands
2021-03-26 20:00:00,3,20,157.0,West Midlands
2021-03-26 21:00:00,3,21,127.0,West Midlands
2021-03-26 22:00:00,3,22,62.0,West Midlands
2021-03-26 23:00:00,3,23,43.0,West Midlands
2021-03-27 00:00:00,3,0,35.5,West Midlands
2021-03-27 01:00:00,3,1,43.0,West Midlands
2021-03-27 02:00:00,3,2,32.5,West Midlands
2021-03-27 03:00:00,3,3,38.5,West Midlands
2021-03-27 04:00:00,3,4,36.5,West Midlands
2021-03-27 05:00:00,3,5,34.5,West Midlands
2021-03-27 06:00:00,3,6,38.5,West Midlands
2021-03-27 07:00:00,3,7,41.5,West Midlands
2021-03-27 08:00:00,3,8,48.5,West Midlands
2021-03-27 09:00:00,3,9,47.5,West Midlands
2021-03-27 10:00:00,3,10,46.0,West Midlands
2021-03-27 11:00:00,3,11,50.0,West Midlands
2021-03-27 12:00:00,3,12,39.0,West Midlands
2021-03-27 13:00:00,3,13,37.0,West Midlands
2021-03-27 14:00:00,3,14,33.0,West Midlands
2021-03-27 15:00:00,3,15,26.5,West Midlands
2021-03-27 16:00:00,3,16,29.5,West Midlands
2021-03-27 17:00:00,3,17,55.5,West Midlands
2021-03-27 18:00:00,3,18,72.5,West Midlands
2021-03-27 19:00:00,3,19,72.0,West Midlands
2021-03-27 20:00:00,3,20,46.5,West Midlands
2021-03-27 21:00:00,3,21,40.0,West Midlands
2021-03-27 22:00:00,3,22,37.0,West Midlands
2021-03-27 23:00:00,3,23,43.0,West Midlands
2021-03-28 00:00:00,3,0,47.5,West Midlands
2021-03-28 01:00:00,3,1,44.0,West Midlands
2021-03-28 02:00:00,3,2,40.5,West Midlands
2021-03-28 03:00:00,3,3,39.0,West Midlands
2021-03-28 04:00:00,3,4,30.5,West Midlands
2021-03-28 05:00:00,3,5,26.5,West Midlands
2021-03-28 06:00:00,3,6,25.5,West Midlands
2021-03-28 07:00:00,3,7,24.5,West Midlands
2021-03-28 08:00:00,3,8,23.0,West Midlands
2021-03-28 09:00:00,3,9,21.0,West Midlands
2021-03-28 10:00:00,3,10,26.0,West Midlands
2021-03-28 11:00:00,3,11,26.0,West Midlands
2021-03-28 12:00:00,3,12,26.0,West Midlands
2021-03-28 13:00:00,3,13,23.0,West Midlands
2021-03-28 14:00:00,3,14,32.0,West Midlands
2021-03-28 15:00:00,3,15,37.5,West Midlands
2021-03-28 16:00:00,3,16,37.0,West Midlands
2021-03-28 17:00:00,3,17,34.5,West Midlands
2021-03-28 18:00:00,3,18,40.5,West Midlands
2021-03-28 19:00:00,3,19,39.0,West Midlands
2021-03-28 20:00:00,3,20,31.5,West Midlands
2021-03-28 21:00:00,3,21,31.5,West Midlands
2021-03-28 22:00:00,3,22,32.5,West Midlands
2021-03-28 23:00:00,3,23,71.5,West Midlands
2021-03-29 00:00:00,3,0,67.0,West Midlands
2021-03-29 01:00:00,3,1,67.0,West Midlands
2021-03-29 02:00:00,3,2,77.0,West Midlands
2021-03-29 03:00:00,3,3,76.0,West Midlands
2021-03-29 04:00:00,3,4,76.0,West Midlands
2021-03-29 05:00:00,3,5,82.0,West Midlands
2021-03-29 06:00:00,3,6,81.5,West Midlands
2021-03-29 07:00:00,3,7,60.0,West Midlands
2021-03-29 08:00:00,3,8,50.5,West Midlands
2021-03-29 09:00:00,3,9,43.5,West Midlands
2021-03-29 10:00:00,3,10,36.0,West Midlands
2021-03-29 11:00:00,3,11,34.0,West Midlands
2021-03-29 12:00:00,3,12,34.5,West Midlands
2021-03-29 13:00:00,3,13,27.5,West Midlands
2021-03-29 14:00:00,3,14,28.0,West Midlands
2021-03-29 15:00:00,3,15,35.0,West Midlands
2021-03-29 16:00:00,3,16,35.0,West Midlands
2021-03-29 17:00:00,3,17,53.5,West Midlands
2021-03-29 18:00:00,3,18,68.0,West Midlands
2021-03-29 19:00:00,3,19,80.0,West Midlands
2021-03-29 20:00:00,3,20,61.5,West Midlands
2021-03-29 21:00:00,3,21,35.0,West Midlands
2021-03-29 22:00:00,3,22,34.5,West Midlands
2021-03-29 23:00:00,3,23,40.5,West Midlands
2021-03-30 00:00:00,3,0,42.0,West Midlands
2021-03-30 01:00:00,3,1,37.5,West Midlands
2021-03-30 02:00:00,3,2,37.0,West Midlands
2021-03-30 03:00:00,3,3,36.5,West Midlands
2021-03-30 04:00:00,3,4,42.5,West Midlands
2021-03-30 05:00:00,3,5,80.5,West Midlands
2021-03-30 06:00:00,3,6,160.0,West Midlands
2021-03-30 07:00:00,3,7,183.0,West Midlands
2021-03-30 08:00:00,3,8,188.5,West Midlands
2021-03-30 09:00:00,3,9,206.0,West Midlands
2021-03-30 10:00:00,3,10,203.0,West Midlands
2021-03-30 11:00:00,3,11,181.5,West Midlands
2021-03-30 12:00:00,3,12,156.5,West Midlands
2021-03-30 13:00:00,3,13,157.0,West Midlands
2021-03-30 14:00:00,3,14,177.0,West Midlands
2021-03-30 15:00:00,3,15,221.0,West Midlands
2021-03-30 16:00:00,3,16,253.5,West Midlands
2021-03-30 17:00:00,3,17,264.5,West Midlands
2021-03-30 18:00:00,3,18,262.5,West Midlands
2021-03-30 19:00:00,3,19,277.5,West Midlands
2021-03-30 20:00:00,3,20,290.0,West Midlands
2021-03-30 21:00:00,3,21,247.5,West Midlands
2021-03-30 22:00:00,3,22,229.0,West Midlands
2021-03-30 23:00:00,3,23,207.5,West Midlands
2021-03-31 00:00:00,3,0,204.5,West Midlands
2021-03-31 01:00:00,3,1,197.5,West Midlands
2021-03-31 02:00:00,3,2,196.0,West Midlands
2021-03-31 03:00:00,3,3,199.5,West Midlands
2021-03-31 04:00:00,3,4,197.5,West Midlands
2021-03-31 05:00:00,3,5,243.5,West Midlands
2021-03-31 06:00:00,3,6,251.5,West Midlands
2021-03-31 07:00:00,3,7,244.5,West Midlands
2021-03-31 08:00:00,3,8,248.5,West Midlands
2021-03-31 09:00:00,3,9,250.0,West Midlands
2021-03-31 10:00:00,3,10,246.5,West Midlands
2021-03-31 11:00:00,3,11,234.5,West Midlands
2021-03-31 12:00:00,3,12,238.0,West Midlands
2021-03-31 13:00:00,3,13,224.5,West Midlands
2021-03-31 14:00:00,3,14,211.5,West Midlands
2021-03-31 15:00:00,3,15,216.0,West Midlands
2021-03-31 16:00:00,3,16,231.5,West Midlands
2021-03-31 17:00:00,3,17,223.5,West Midlands
2021-03-31 18:00:00,3,18,225.0,West Midlands
2021-03-31 19:00:00,3,19,233.0,West Midlands
2021-03-31 20:00:00,3,20,223.0,West Midlands
2021-03-31 21:00:00,3,21,164.0,West Midlands
2021-03-31 22:00:00,3,22,76.0,West Midlands
2021-03-31 23:00:00,3,23,54.0,West Midlands
2021-04-01 00:00:00,4,0,46.5,West Midlands
2021-04-01 01:00:00,4,1,56.5,West Midlands
2021-04-01 02:00:00,4,2,59.5,West Midlands
2021-04-01 03:00:00,4,3,61.0,West Midlands
2021-04-01 04:00:00,4,4,84.0,West Midlands
2021-04-01 05:00:00,4,5,130.5,West Midlands
2021-04-01 06:00:00,4,6,217.5,West Midlands
2021-04-01 07:00:00,4,7,218.5,West Midlands
2021-04-01 08:00:00,4,8,235.0,West Midlands
2021-04-01 09:00:00,4,9,254.5,West Midlands
2021-04-01 10:00:00,4,10,251.0,West Midlands
2021-04-01 11:00:00,4,11,243.0,West Midlands
2021-04-01 12:00:00,4,12,241.5,West Midlands
2021-04-01 13:00:00,4,13,246.0,West Midlands
2021-04-01 14:00:00,4,14,257.5,West Midlands
2021-04-01 15:00:00,4,15,269.5,West Midlands
2021-04-01 16:00:00,4,16,274.5,West Midlands
2021-04-01 17:00:00,4,17,278.5,West Midlands
2021-04-01 18:00:00,4,18,259.0,West Midlands
2021-04-01 19:00:00,4,19,269.5,West Midlands
2021-04-01 20:00:00,4,20,287.5,West Midlands
2021-04-01 21:00:00,4,21,252.0,West Midlands
2021-04-01 22:00:00,4,22,237.5,West Midlands
2021-04-01 23:00:00,4,23,196.0,West Midlands
2021-04-02 00:00:00,4,0,200.5,West Midlands
2021-04-02 01:00:00,4,1,218.5,West Midlands
2021-04-02 02:00:00,4,2,212.0,West Midlands
2021-04-02 03:00:00,4,3,203.5,West Midlands
2021-04-02 04:00:00,4,4,216.0,West Midlands
2021-04-02 05:00:00,4,5,252.0,West Midlands
2021-04-02 06:00:00,4,6,276.5,West Midlands
2021-04-02 07:00:00,4,7,271.5,West Midlands
2021-04-02 08:00:00,4,8,264.5,West Midlands
2021-04-02 09:00:00,4,9,257.5,West Midlands
2021-04-02 10:00:00,4,10,244.0,West Midlands
2021-04-02 11:00:00,4,11,239.5,West Midlands
2021-04-02 12:00:00,4,12,205.0,West Midlands
2021-04-02 13:00:00,4,13,179.0,West Midlands
2021-04-02 14:00:00,4,14,174.0,West Midlands
2021-04-02 15:00:00,4,15,220.0,West Midlands
2021-04-02 16:00:00,4,16,267.0,West Midlands
2021-04-02 17:00:00,4,17,267.0,West Midlands
2021-04-02 18:00:00,4,18,265.5,West Midlands
2021-04-02 19:00:00,4,19,274.0,West Midlands
2021-04-02 20:00:00,4,20,293.0,West Midlands
2021-04-02 21:00:00,4,21,273.0,West Midlands
2021-04-02 22:00:00,4,22,220.5,West Midlands
2021-04-02 23:00:00,4,23,193.0,West Midlands
2021-04-03 00:00:00,4,0,184.5,West Midlands
2021-04-03 01:00:00,4,1,186.0,West Midlands
2021-04-03 02:00:00,4,2,177.0,West Midlands
2021-04-03 03:00:00,4,3,182.5,West Midlands
2021-04-03 04:00:00,4,4,170.5,West Midlands
2021-04-03 05:00:00,4,5,197.0,West Midlands
2021-04-03 06:00:00,4,6,242.5,West Midlands
2021-04-03 07:00:00,4,7,264.0,West Midlands
2021-04-03 08:00:00,4,8,265.0,West Midlands
2021-04-03 09:00:00,4,9,260.0,West Midlands
2021-04-03 10:00:00,4,10,258.0,West Midlands
2021-04-03 11:00:00,4,11,253.0,West Midlands
2021-04-03 12:00:00,4,12,246.5,West Midlands
2021-04-03 13:00:00,4,13,245.0,West Midlands
2021-04-03 14:00:00,4,14,241.5,West Midlands
2021-04-03 15:00:00,4,15,255.0,West Midlands
2021-04-03 16:00:00,4,16,280.0,West Midlands
2021-04-03 17:00:00,4,17,288.5,West Midlands
2021-04-03 18:00:00,4,18,280.0,West Midlands
2021-04-03 19:00:00,4,19,288.0,West Midlands
2021-04-03 20:00:00,4,20,311.0,West Midlands
2021-04-03 21:00:00,4,21,295.5,West Midlands
2021-04-03 22:00:00,4,22,286.5,West Midlands
2021-04-03 23:00:00,4,23,253.0,West Midlands
2021-04-04 00:00:00,4,0,227.0,West Midlands
2021-04-04 01:00:00,4,1,227.5,West Midlands
2021-04-04 02:00:00,4,2,192.0,West Midlands
2021-04-04 03:00:00,4,3,187.0,West Midlands
2021-04-04 04:00:00,4,4,171.5,West Midlands
2021-04-04 05:00:00,4,5,157.5,West Midlands
2021-04-04 06:00:00,4,6,145.5,West Midlands
2021-04-04 07:00:00,4,7,140.0,West Midlands
2021-04-04 08:00:00,4,8,136.0,West Midlands
2021-04-04 09:00:00,4,9,102.5,West Midlands
2021-04-04 10:00:00,4,10,58.5,West Midlands
2021-04-04 11:00:00,4,11,46.5,West Midlands
2021-04-04 12:00:00,4,12,37.5,West Midlands
2021-04-04 13:00:00,4,13,26.0,West Midlands
2021-04-04 14:00:00,4,14,20.0,West Midlands
2021-04-04 15:00:00,4,15,30.0,West Midlands
2021-04-04 16:00:00,4,16,41.5,West Midlands
2021-04-04 17:00:00,4,17,40.5,West Midlands
2021-04-04 18:00:00,4,18,40.5,West Midlands
2021-04-04 19:00:00,4,19,49.0,West Midlands
2021-04-04 20:00:00,4,20,41.0,West Midlands
2021-04-04 21:00:00,4,21,37.0,West Midlands
2021-04-04 22:00:00,4,22,31.5,West Midlands
2021-04-04 23:00:00,4,23,43.5,West Midlands
2021-04-05 00:00:00,4,0,56.0,West Midlands
2021-04-05 01:00:00,4,1,65.0,West Midlands
2021-04-05 02:00:00,4,2,55.0,West Midlands
2021-04-05 03:00:00,4,3,53.0,West Midlands
2021-04-05 04:00:00,4,4,45.5,West Midlands
2021-04-05 05:00:00,4,5,48.0,West Midlands
2021-04-05 06:00:00,4,6,60.0,West Midlands
2021-04-05 07:00:00,4,7,53.5,West Midlands
2021-04-05 08:00:00,4,8,42.0,West Midlands
2021-04-05 09:00:00,4,9,40.5,West Midlands
2021-04-05 10:00:00,4,10,33.0,West Midlands
2021-04-05 11:00:00,4,11,33.0,West Midlands
2021-04-05 12:00:00,4,12,26.5,West Midlands
2021-04-05 13:00:00,4,13,23.0,West Midlands
2021-04-05 14:00:00,4,14,25.5,West Midlands
2021-04-05 15:00:00,4,15,37.0,West Midlands
2021-04-05 16:00:00,4,16,60.0,West Midlands
2021-04-05 17:00:00,4,17,68.5,West Midlands
2021-04-05 18:00:00,4,18,75.5,West Midlands
2021-04-05 19:00:00,4,19,88.5,West Midlands
2021-04-05 20:00:00,4,20,96.5,West Midlands
2021-04-05 21:00:00,4,21,72.0,West Midlands
2021-04-05 22:00:00,4,22,61.0,West Midlands
2021-04-05 23:00:00,4,23,46.0,West Midlands
2021-04-06 00:00:00,4,0,48.0,West Midlands
2021-04-06 01:00:00,4,1,52.0,West Midlands
2021-04-06 02:00:00,4,2,49.0,West Midlands
2021-04-06 03:00:00,4,3,51.0,West Midlands
2021-04-06 04:00:00,4,4,51.5,West Midlands
2021-04-06 05:00:00,4,5,62.5,West Midlands
2021-04-06 06:00:00,4,6,83.0,West Midlands
2021-04-06 07:00:00,4,7,100.5,West Midlands
2021-04-06 08:00:00,4,8,102.0,West Midlands
2021-04-06 09:00:00,4,9,103.0,West Midlands
2021-04-06 10:00:00,4,10,90.5,West Midlands
2021-04-06 11:00:00,4,11,80.0,West Midlands
2021-04-06 12:00:00,4,12,82.5,West Midlands
2021-04-06 13:00:00,4,13,71.5,West Midlands
2021-04-06 14:00:00,4,14,62.0,West Midlands
2021-04-06 15:00:00,4,15,87.0,West Midlands
2021-04-06 16:00:00,4,16,105.5,West Midlands
2021-04-06 17:00:00,4,17,132.5,West Midlands
2021-04-06 18:00:00,4,18,157.5,West Midlands
2021-04-06 19:00:00,4,19,179.0,West Midlands
2021-04-06 20:00:00,4,20,190.5,West Midlands
2021-04-06 21:00:00,4,21,139.0,West Midlands
2021-04-06 22:00:00,4,22,112.5,West Midlands
2021-04-06 23:00:00,4,23,95.5,West Midlands
2021-04-07 00:00:00,4,0,96.0,West Midlands
2021-04-07 01:00:00,4,1,103.0,West Midlands
2021-04-07 02:00:00,4,2,95.0,West Midlands
2021-04-07 03:00:00,4,3,101.0,West Midlands
2021-04-07 04:00:00,4,4,115.5,West Midlands
2021-04-07 05:00:00,4,5,217.0,West Midlands
2021-04-07 06:00:00,4,6,267.0,West Midlands
2021-04-07 07:00:00,4,7,264.0,West Midlands
2021-04-07 08:00:00,4,8,256.0,West Midlands
2021-04-07 09:00:00,4,9,247.0,West Midlands
2021-04-07 10:00:00,4,10,239.0,West Midlands
2021-04-07 11:00:00,4,11,244.0,West Midlands
2021-04-07 12:00:00,4,12,249.5,West Midlands
2021-04-07 13:00:00,4,13,262.0,West Midlands
2021-04-07 14:00:00,4,14,276.0,West Midlands
2021-04-07 15:00:00,4,15,281.5,West Midlands
2021-04-07 16:00:00,4,16,295.5,West Midlands
2021-04-07 17:00:00,4,17,298.0,West Midlands
2021-04-07 18:00:00,4,18,297.0,West Midlands
2021-04-07 19:00:00,4,19,307.5,West Midlands
2021-04-07 20:00:00,4,20,328.0,West Midlands
2021-04-07 21:00:00,4,21,308.0,West Midlands
2021-04-07 22:00:00,4,22,288.0,West Midlands
2021-04-07 23:00:00,4,23,266.5,West Midlands
2021-04-08 00:00:00,4,0,254.5,West Midlands
2021-04-08 01:00:00,4,1,247.5,West Midlands
2021-04-08 02:00:00,4,2,191.5,West Midlands
2021-04-08 03:00:00,4,3,174.0,West Midlands
2021-04-08 04:00:00,4,4,165.0,West Midlands
2021-04-08 05:00:00,4,5,186.0,West Midlands
2021-04-08 06:00:00,4,6,211.0,West Midlands
2021-04-08 07:00:00,4,7,205.5,West Midlands
2021-04-08 08:00:00,4,8,202.5,West Midlands
2021-04-08 09:00:00,4,9,191.0,West Midlands
2021-04-08 10:00:00,4,10,153.0,West Midlands
2021-04-08 11:00:00,4,11,137.5,West Midlands
2021-04-08 12:00:00,4,12,136.0,West Midlands
2021-04-08 13:00:00,4,13,132.0,West Midlands
2021-04-08 14:00:00,4,14,125.5,West Midlands
2021-04-08 15:00:00,4,15,121.0,West Midlands
2021-04-08 16:00:00,4,16,126.0,West Midlands
2021-04-08 17:00:00,4,17,141.5,West Midlands
2021-04-08 18:00:00,4,18,143.5,West Midlands
2021-04-08 19:00:00,4,19,154.5,West Midlands
2021-04-08 20:00:00,4,20,130.0,West Midlands
2021-04-08 21:00:00,4,21,106.0,West Midlands
2021-04-08 22:00:00,4,22,69.0,West Midlands
2021-04-08 23:00:00,4,23,70.5,West Midlands
2021-04-09 00:00:00,4,0,77.5,West Midlands
2021-04-09 01:00:00,4,1,94.5,West Midlands
2021-04-09 02:00:00,4,2,94.5,West Midlands
2021-04-09 03:00:00,4,3,120.5,West Midlands
2021-04-09 04:00:00,4,4,136.5,West Midlands
2021-04-09 05:00:00,4,5,176.0,West Midlands
2021-04-09 06:00:00,4,6,218.5,West Midlands
2021-04-09 07:00:00,4,7,256.0,West Midlands
2021-04-09 08:00:00,4,8,259.5,West Midlands
2021-04-09 09:00:00,4,9,256.5,West Midlands
2021-04-09 10:00:00,4,10,261.5,West Midlands
2021-04-09 11:00:00,4,11,255.5,West Midlands
2021-04-09 12:00:00,4,12,263.5,West Midlands
2021-04-09 13:00:00,4,13,259.5,West Midlands
2021-04-09 14:00:00,4,14,262.5,West Midlands
2021-04-09 15:00:00,4,15,255.0,West Midlands
2021-04-09 16:00:00,4,16,238.5,West Midlands
2021-04-09 17:00:00,4,17,220.5,West Midlands
2021-04-09 18:00:00,4,18,217.5,West Midlands
2021-04-09 19:00:00,4,19,239.5,West Midlands
2021-04-09 20:00:00,4,20,261.0,West Midlands
2021-04-09 21:00:00,4,21,256.5,West Midlands
2021-04-09 22:00:00,4,22,243.0,West Midlands
2021-04-09 23:00:00,4,23,237.0,West Midlands
2021-04-10 00:00:00,4,0,297.5,West Midlands
2021-04-10 01:00:00,4,1,307.0,West Midlands
2021-04-10 02:00:00,4,2,312.0,West Midlands
2021-04-10 03:00:00,4,3,318.0,West Midlands
2021-04-10 04:00:00,4,4,317.5,West Midlands
2021-04-10 05:00:00,4,5,311.5,West Midlands
2021-04-10 06:00:00,4,6,314.0,West Midlands
2021-04-10 07:00:00,4,7,303.5,West Midlands
2021-04-10 08:00:00,4,8,297.5,West Midlands
2021-04-10 09:00:00,4,9,293.0,West Midlands
2021-04-10 10:00:00,4,10,295.5,West Midlands
2021-04-10 11:00:00,4,11,289.0,West Midlands
2021-04-10 12:00:00,4,12,292.0,West Midlands
2021-04-10 13:00:00,4,13,288.5,West Midlands
2021-04-10 14:00:00,4,14,281.0,West Midlands
2021-04-10 15:00:00,4,15,287.0,West Midlands
2021-04-10 16:00:00,4,16,283.0,West Midlands
2021-04-10 17:00:00,4,17,273.5,West Midlands
2021-04-10 18:00:00,4,18,283.5,West Midlands
2021-04-10 19:00:00,4,19,294.5,West Midlands
2021-04-10 20:00:00,4,20,310.5,West Midlands
2021-04-10 21:00:00,4,21,307.0,West Midlands
2021-04-10 22:00:00,4,22,310.0,West Midlands
2021-04-10 23:00:00,4,23,316.5,West Midlands
2021-04-11 00:00:00,4,0,317.5,West Midlands
2021-04-11 01:00:00,4,1,313.0,West Midlands
2021-04-11 02:00:00,4,2,316.0,West Midlands
2021-04-11 03:00:00,4,3,302.5,West Midlands
2021-04-11 04:00:00,4,4,280.5,West Midlands
2021-04-11 05:00:00,4,5,285.5,West Midlands
2021-04-11 06:00:00,4,6,286.0,West Midlands
2021-04-11 07:00:00,4,7,269.0,West Midlands
2021-04-11 08:00:00,4,8,262.5,West Midlands
2021-04-11 09:00:00,4,9,253.0,West Midlands
2021-04-11 10:00:00,4,10,245.5,West Midlands
2021-04-11 11:00:00,4,11,234.5,West Midlands
2021-04-11 12:00:00,4,12,226.0,West Midlands
2021-04-11 13:00:00,4,13,223.0,West Midlands
2021-04-11 14:00:00,4,14,217.0,West Midlands
2021-04-11 15:00:00,4,15,231.5,West Midlands
2021-04-11 16:00:00,4,16,245.0,West Midlands
2021-04-11 17:00:00,4,17,249.5,West Midlands
2021-04-11 18:00:00,4,18,256.5,West Midlands
2021-04-11 19:00:00,4,19,281.5,West Midlands
2021-04-11 20:00:00,4,20,321.0,West Midlands
2021-04-11 21:00:00,4,21,319.0,West Midlands
2021-04-11 22:00:00,4,22,312.0,West Midlands
2021-04-11 23:00:00,4,23,306.0,West Midlands
2021-04-12 00:00:00,4,0,303.0,West Midlands
2021-04-12 01:00:00,4,1,298.5,West Midlands
2021-04-12 02:00:00,4,2,310.0,West Midlands
2021-04-12 03:00:00,4,3,308.5,West Midlands
2021-04-12 04:00:00,4,4,310.5,West Midlands
2021-04-12 05:00:00,4,5,333.0,West Midlands
2021-04-12 06:00:00,4,6,340.5,West Midlands
2021-04-12 07:00:00,4,7,347.5,West Midlands
2021-04-12 08:00:00,4,8,342.0,West Midlands
2021-04-12 09:00:00,4,9,330.5,West Midlands
2021-04-12 10:00:00,4,10,309.0,West Midlands
2021-04-12 11:00:00,4,11,293.5,West Midlands
2021-04-12 12:00:00,4,12,302.0,West Midlands
2021-04-12 13:00:00,4,13,292.5,West Midlands
2021-04-12 14:00:00,4,14,289.5,West Midlands
2021-04-12 15:00:00,4,15,290.0,West Midlands
2021-04-12 16:00:00,4,16,270.0,West Midlands
2021-04-12 17:00:00,4,17,261.5,West Midlands
2021-04-12 18:00:00,4,18,263.0,West Midlands
2021-04-12 19:00:00,4,19,291.5,West Midlands
2021-04-12 20:00:00,4,20,376.5,West Midlands
2021-04-12 21:00:00,4,21,378.5,West Midlands
2021-04-12 22:00:00,4,22,320.5,West Midlands
2021-04-12 23:00:00,4,23,304.0,West Midlands
2021-04-13 00:00:00,4,0,307.5,West Midlands
2021-04-13 01:00:00,4,1,313.0,West Midlands
2021-04-13 02:00:00,4,2,319.0,West Midlands
2021-04-13 03:00:00,4,3,334.0,West Midlands
2021-04-13 04:00:00,4,4,351.5,West Midlands
2021-04-13 05:00:00,4,5,360.0,West Midlands
2021-04-13 06:00:00,4,6,345.5,West Midlands
2021-04-13 07:00:00,4,7,338.0,West Midlands
2021-04-13 08:00:00,4,8,343.0,West Midlands
2021-04-13 09:00:00,4,9,330.0,West Midlands
2021-04-13 10:00:00,4,10,318.5,West Midlands
2021-04-13 11:00:00,4,11,321.5,West Midlands
2021-04-13 12:00:00,4,12,326.0,West Midlands
2021-04-13 13:00:00,4,13,339.5,West Midlands
2021-04-13 14:00:00,4,14,351.5,West Midlands
2021-04-13 15:00:00,4,15,340.5,West Midlands
2021-04-13 16:00:00,4,16,319.5,West Midlands
2021-04-13 17:00:00,4,17,306.0,West Midlands
2021-04-13 18:00:00,4,18,289.0,West Midlands
2021-04-13 19:00:00,4,19,312.0,West Midlands
2021-04-13 20:00:00,4,20,372.5,West Midlands
2021-04-13 21:00:00,4,21,352.5,West Midlands
2021-04-13 22:00:00,4,22,340.0,West Midlands
2021-04-13 23:00:00,4,23,323.0,West Midlands
2021-04-14 00:00:00,4,0,330.0,West Midlands
2021-04-14 01:00:00,4,1,333.5,West Midlands
2021-04-14 02:00:00,4,2,332.0,West Midlands
2021-04-14 03:00:00,4,3,339.0,West Midlands
2021-04-14 04:00:00,4,4,357.5,West Midlands
2021-04-14 05:00:00,4,5,337.0,West Midlands
2021-04-14 06:00:00,4,6,353.5,West Midlands
2021-04-14 07:00:00,4,7,360.5,West Midlands
2021-04-14 08:00:00,4,8,351.5,West Midlands
2021-04-14 09:00:00,4,9,335.0,West Midlands
2021-04-14 10:00:00,4,10,314.5,West Midlands
2021-04-14 11:00:00,4,11,322.0,West Midlands
2021-04-14 12:00:00,4,12,334.0,West Midlands
2021-04-14 13:00:00,4,13,334.0,West Midlands
2021-04-14 14:00:00,4,14,337.0,West Midlands
2021-04-14 15:00:00,4,15,346.0,West Midlands
2021-04-14 16:00:00,4,16,333.5,West Midlands
2021-04-14 17:00:00,4,17,326.0,West Midlands
2021-04-14 18:00:00,4,18,325.5,West Midlands
2021-04-14 19:00:00,4,19,350.0,West Midlands
2021-04-14 20:00:00,4,20,375.5,West Midlands
2021-04-14 21:00:00,4,21,324.0,West Midlands
2021-04-14 22:00:00,4,22,309.0,West Midlands
2021-04-14 23:00:00,4,23,301.7,West Midlands
2021-04-15 00:00:00,4,0,314.0,West Midlands
2021-04-15 01:00:00,4,1,325.0,West Midlands
2021-04-15 02:00:00,4,2,322.0,West Midlands
2021-04-15 03:00:00,4,3,312.5,West Midlands
2021-04-15 04:00:00,4,4,307.0,West Midlands
2021-04-15 05:00:00,4,5,345.5,West Midlands
2021-04-15 06:00:00,4,6,345.5,West Midlands
2021-04-15 07:00:00,4,7,357.5,West Midlands
2021-04-15 08:00:00,4,8,336.5,West Midlands
2021-04-15 09:00:00,4,9,298.5,West Midlands
2021-04-15 10:00:00,4,10,265.5,West Midlands
2021-04-15 11:00:00,4,11,262.5,West Midlands
2021-04-15 12:00:00,4,12,259.5,West Midlands
2021-04-15 13:00:00,4,13,250.5,West Midlands
2021-04-15 14:00:00,4,14,251.0,West Midlands
2021-04-15 15:00:00,4,15,278.0,West Midlands
2021-04-15 16:00:00,4,16,304.5,West Midlands
2021-04-15 17:00:00,4,17,300.0,West Midlands
2021-04-15 18:00:00,4,18,311.0,West Midlands
2021-04-15 19:00:00,4,19,332.5,West Midlands
2021-04-15 20:00:00,4,20,341.5,West Midlands
2021-04-15 21:00:00,4,21,300.5,West Midlands
2021-04-15 22:00:00,4,22,301.5,West Midlands
2021-04-15 23:00:00,4,23,278.0,West Midlands
2021-04-16 00:00:00,4,0,273.0,West Midlands
2021-04-16 01:00:00,4,1,282.5,West Midlands
2021-04-16 02:00:00,4,2,304.5,West Midlands
2021-04-16 03:00:00,4,3,289.0,West Midlands
2021-04-16 04:00:00,4,4,287.5,West Midlands
2021-04-16 05:00:00,4,5,325.0,West Midlands
2021-04-16 06:00:00,4,6,329.0,West Midlands
2021-04-16 07:00:00,4,7,337.5,West Midlands
2021-04-16 08:00:00,4,8,334.0,West Midlands
2021-04-16 09:00:00,4,9,322.5,West Midlands
2021-04-16 10:00:00,4,10,305.5,West Midlands
2021-04-16 11:00:00,4,11,297.0,West Midlands
2021-04-16 12:00:00,4,12,278.5,West Midlands
2021-04-16 13:00:00,4,13,256.0,West Midlands
2021-04-16 14:00:00,4,14,237.0,West Midlands
2021-04-16 15:00:00,4,15,273.0,West Midlands
2021-04-16 16:00:00,4,16,288.0,West Midlands
